108	1	218
109	0	219
109	1	220
110	0	221
110	1	222
111	0	223
111	1	224
112	0	225
112	1	226
113	0	227
113	1	228
114	0	229
114	1	230
115	0	231
115	1	232
116	0	233
116	1	234
117	0	235
117	1	236
118	0	237
118	1	238
119	0	239
119	1	240
120	0	241
120	1	242
121	0	243
121	1	244
122	0	245
122	1	246
123	0	247
123	1	248
124	0	249
124	1	250
125	0	251
125	1	252
126	0	253
126	1	254
127	0	255
127	1	256
128	0	257
128	1	258
129	0	259
129	1	260
130	0	261
130	1	262
131	0	263
131	1	264
132	0	265
132	1	266
133	0	267
133	1	268
134	0	269
134	1	270
135	0	271
135	1	272
136	0	273
136	1	274
137	0	275
137	1	276
138	0	277
138	1	278
139	0	279
139	1	280
140	0	281
140	1	282
141	0	283
141	1	284
142	0	285
142	1	286
143	0	287
143	1	288
144	0	289
144	1	290
145	0	291
145	1	292
146	0	293
146	1	294
147	0	295
147	1	296
148	0	297
148	1	298
149	0	299
149	1	300
150	0	301
150	1	302
151	0	303
151	1	304
152	0	305
152	1	306
153	0	307
153	1	308
154	0	309
154	1	310
155	0	311
155	1	312
156	0	313
156	1	314
157	0	315
157	1	316
158	0	317
158	1	318
159	0	319
159	1	320
160	0	321
160	1	322
161	0	323
161	1	324
162	0	325
162	1	326
163	0	327
163	1	328
164	0	329
164	1	330
165	0	331
165	1	332
166	0	333
166	1	334
167	0	335
167	1	336
168	0	337
168	1	338
169	0	339
169	1	340
170	0	341
170	1	342
171	0	343
171	1	344
172	0	345
172	1	346
173	0	347
173	1	348
174	0	349
174	1	350
175	0	351
175	1	352
176	0	353
176	1	354
177	0	355
177	1	356
178	0	357
178	1	358
179	0	359
179	1	360
180	0	361
180	1	362
181	0	363
181	1	364
182	0	365
182	1	366
183	0	367
183	1	368
184	0	369
184	1	370
185	0	371
185	1	372
186	0	373
186	1	374
187	0	375
187	1	376
188	0	377
188	1	378
189	0	379
189	1	380
190	0	381
190	1	382
191	0	383
191	1	384
192	0	385
192	1	386
193	0	387
193	1	388
194	0	389
194	1	390
195	0	391
195	1	392
196	0	393
196	1	394
197	0	395
197	1	396
198	0	397
198	1	398
199	0	399
199	1	400
200	0	401
200	1	402
201	0	403
201	1	404
202	0	405
202	1	406
203	0	407
203	1	408
204	0	409
204	1	410
205	0	411
205	1	412
206	0	413
206	1	414
207	0	415
207	1	416
208	0	417
208	1	418
209	0	419
209	1	420
210	0	421
210	1	422
211	0	423
211	1	424
212	0	425
212	1	426
213	0	427
213	1	428
214	0	429
214	1	430
215	0	431
215	1	432
216	0	433
216	1	434
217	0	435
217	1	436
218	0	437
218	1	438
219	0	439
219	1	440
220	0	441
220	1	442
221	0	443
221	1	444
222	0	445
222	1	446
223	0	447
223	1	448
224	0	449
224	1	450
225	0	451
225	1	452
226	0	453
226	1	454
227	0	455
227	1	456
228	0	457
228	1	458
229	0	459
229	1	460
230	0	461
230	1	462
231	0	463
231	1	464
232	0	465
232	1	466
233	0	467
233	1	468
234	0	469
234	1	470
235	0	471
235	1	472
236	0	473
236	1	474
237	0	475
237	1	476
238	0	477
238	1	478
239	0	479
239	1	480
240	0	481
240	1	482
241	0	483
241	1	484
242	0	485
242	1	486
243	0	487
243	1	488
244	0	489
244	1	490
245	0	491
245	1	492
246	0	493
246	1	494
247	0	495
247	1	496
248	0	497
248	1	498
249	0	499
249	1	500
250	0	501
250	1	502
251	0	503
251	1	504
252	0	505
252	1	506
253	0	507
253	1	508
254	0	509
254	1	510
255	0	511
255	1	512
256	0	513
256	1	514
257	0	515
257	1	516
258	0	517
258	1	518
259	0	519
259	1	520
260	0	521
260	1	522
261	0	523
261	1	524
262	0	525
262	1	526
263	0	527
263	1	528
264	0	529
264	1	530
265	0	531
265	1	532
266	0	533
266	1	534
267	0	535
267	1	536
268	0	537
268	1	538
269	0	539
269	1	540
270	0	541
270	1	542
271	0	543
271	1	544
272	0	545
272	1	546
273	0	547
273	1	548
274	0	549
274	1	550
275	0	551
275	1	552
276	0	553
276	1	554
277	0	555
277	1	556
278	0	557
278	1	558
279	0	559
279	1	560
280	0	561
280	1	562
281	0	563
281	1	564
282	0	565
282	1	566
283	0	567
283	1	568
284	0	569
284	1	570
285	0	571
285	1	572
286	0	573
286	1	574
287	0	575
287	1	576
288	0	577
288	1	578
289	0	579
289	1	580
290	0	581
290	1	582
291	0	583
291	1	584
292	0	585
292	1	586
293	0	587
293	1	588
294	0	589
294	1	590
295	0	591
295	1	592
296	0	593
296	1	594
297	0	595
297	1	596
298	0	597
298	1	598
299	0	599
299	1	600
300	0	601
300	1	602
301	0	603
301	1	604
302	0	605
302	1	606
303	0	607
303	1	608
304	0	609
304	1	610
305	0	611
305	1	612
306	0	613
306	1	614
307	0	615
307	1	616
308	0	617
308	1	618
309	0	619
309	1	620
310	0	621
310	1	622
311	0	623
311	1	624
312	0	625
312	1	626
313	0	627
313	1	628
314	0	629
314	1	630
315	0	631
315	1	632
316	0	633
316	1	634
317	0	635
317	1	636
318	0	637
318	1	638
319	0	639
319	1	640
320	0	641
320	1	642
321	0	643
321	1	644
322	0	645
322	1	646
323	0	647
323	1	648
324	0	649
324	1	650
325	0	651
325	1	652
326	0	653
326	1	654
327	0	655
327	1	656
328	0	657
328	1	658
329	0	659
329	1	660
330	0	661
330	1	662
331	0	663
331	1	664
332	0	665
332	1	666
333	0	667
333	1	668
334	0	669
334	1	670
335	0	671
335	1	672
336	0	673
336	1	674
337	0	675
337	1	676
338	0	677
338	1	678
339	0	679
339	1	680
340	0	681
340	1	682
341	0	683
341	1	684
342	0	685
342	1	686
343	0	687
343	1	688
344	0	689
344	1	690
345	0	691
345	1	692
346	0	693
346	1	694
347	0	695
347	1	696
348	0	697
348	1	698
349	0	699
349	1	700
350	0	701
350	1	702
351	0	703
351	1	704
352	0	705
352	1	706
353	0	707
353	1	708
354	0	709
354	1	710
355	0	711
355	1	712
356	0	713
356	1	714
357	0	715
357	1	716
358	0	717
358	1	718
359	0	719
359	1	720
360	0	721
360	1	722
361	0	723
361	1	724
362	0	725
362	1	726
363	0	727
363	1	728
364	0	729
364	1	730
365	0	731
365	1	732
366	0	733
366	1	734
367	0	735
367	1	736
368	0	737
368	1	738
369	0	739
369	1	740
370	0	741
370	1	742
371	0	743
371	1	744
372	0	745
372	1	746
373	0	747
373	1	748
374	0	749
374	1	750
375	0	751
375	1	752
376	0	753
376	1	754
377	0	755
377	1	756
378	0	757
378	1	758
379	0	759
379	1	760
380	0	761
380	1	762
381	0	763
381	1	764
382	0	765
382	1	766
383	0	767
383	1	768
384	0	769
384	1	770
385	0	771
385	1	772
386	0	773
386	1	774
387	0	775
387	1	776
388	0	777
388	1	778
389	0	779
389	1	780
390	0	781
390	1	782
391	0	783
391	1	784
392	0	785
392	1	786
393	0	787
393	1	788
394	0	789
394	1	790
395	0	791
395	1	792
396	0	793
396	1	794
397	0	795
397	1	796
398	0	797
398	1	798
399	0	799
399	1	800
400	0	801
400	1	802
401	0	803
401	1	804
402	0	805
402	1	806
403	0	807
403	1	808
404	0	809
404	1	810
405	0	811
405	1	812
406	0	813
406	1	814
407	0	815
407	1	816
408	0	817
408	1	818
409	0	819
409	1	820
410	0	821
410	1	822
411	0	823
411	1	824
412	0	825
412	1	826
413	0	827
413	1	828
414	0	829
414	1	830
415	0	831
415	1	832
416	0	833
416	1	834
417	0	835
417	1	836
418	0	837
418	1	838
419	0	839
419	1	840
420	0	841
420	1	842
421	0	843
421	1	844
422	0	845
422	1	846
423	0	847
423	1	848
424	0	849
424	1	850
425	0	851
425	1	852
426	0	853
426	1	854
427	0	855
427	1	856
428	0	857
428	1	858
429	0	859
429	1	860
430	0	861
430	1	862
431	0	863
431	1	864
432	0	865
432	1	866
433	0	867
433	1	868
434	0	869
434	1	870
435	0	871
435	1	872
436	0	873
436	1	874
437	0	875
437	1	876
438	0	877
438	1	878
439	0	879
439	1	880
440	0	881
440	1	882
441	0	883
441	1	884
442	0	885
442	1	886
443	0	887
443	1	888
444	0	889
444	1	890
445	0	891
445	1	892
446	0	893
446	1	894
447	0	895
447	1	896
448	0	897
448	1	898
449	0	899
449	1	900
450	0	901
450	1	902
451	0	903
451	1	904
452	0	905
452	1	906
453	0	907
453	1	908
454	0	909
454	1	910
455	0	911
455	1	912
456	0	913
456	1	914
457	0	915
457	1	916
458	0	917
458	1	918
459	0	919
459	1	920
460	0	921
460	1	922
461	0	923
461	1	924
462	0	925
462	1	926
463	0	927
463	1	928
464	0	929
464	1	930
465	0	931
465	1	932
466	0	933
466	1	934
467	0	935
467	1	936
468	0	937
468	1	938
469	0	939
469	1	940
470	0	941
470	1	942
471	0	943
471	1	944
472	0	945
472	1	946
473	0	947
473	1	948
474	0	949
474	1	950
475	0	951
475	1	952
476	0	953
476	1	954
477	0	955
477	1	956
478	0	957
478	1	958
479	0	959
479	1	960
480	0	961
480	1	962
481	0	963
481	1	964
482	0	965
482	1	966
483	0	967
483	1	968
484	0	969
484	1	970
485	0	971
485	1	972
486	0	973
486	1	974
487	0	975
487	1	976
488	0	977
488	1	978
489	0	979
489	1	980
490	0	981
490	1	982
491	0	983
491	1	984
492	0	985
492	1	986
493	0	987
493	1	988
494	0	989
494	1	990
495	0	991
495	1	992
496	0	993
496	1	994
497	0	995
497	1	996
498	0	997
498	1	998
499	0	999
499	1	1000
500	0	1001
500	1	1002
501	0	1003
501	1	1004
502	0	1005
502	1	1006
503	0	1007
503	1	1008
504	0	1009
504	1	1010
505	0	1011
505	1	1012
506	0	1013
506	1	1014
507	0	1015
507	1	1016
508	0	1017
508	1	1018
509	0	1019
509	1	1020
510	0	1021
510	1	1022
511	0	1023
511	1	1024
512	0	1025
512	1	1026
513	0	1027
513	1	1028
514	0	1029
514	1	1030
515	0	1031
515	1	1032
516	0	1033
516	1	1034
517	0	1035
517	1	1036
518	0	1037
518	1	1038
519	0	1039
519	1	1040
520	0	1041
520	1	1042
521	0	1043
521	1	1044
522	0	1045
522	1	1046
523	0	1047
523	1	1048
524	0	1049
524	1	1050
525	0	1051
525	1	1052
526	0	1053
526	1	1054
527	0	1055
527	1	1056
528	0	1057
528	1	1058
529	0	1059
529	1	1060
530	0	1061
530	1	1062
531	0	1063
531	1	1064
532	0	1065
532	1	1066
533	0	1067
533	1	1068
534	0	1069
534	1	1070
535	0	1071
535	1	1072
536	0	1073
536	1	1074
537	0	1075
537	1	1076
538	0	1077
538	1	1078
539	0	1079
539	1	1080
540	0	1081
540	1	1082
541	0	1083
541	1	1084
542	0	1085
542	1	1086
543	0	1087
543	1	1088
544	0	1089
544	1	1090
545	0	1091
545	1	1092
546	0	1093
546	1	1094
547	0	1095
547	1	1096
548	0	1097
548	1	1098
549	0	1099
549	1	1100
550	0	1101
550	1	1102
551	0	1103
551	1	1104
552	0	1105
552	1	1106
553	0	1107
553	1	1108
554	0	1109
554	1	1110
555	0	1111
555	1	1112
556	0	1113
556	1	1114
557	0	1115
557	1	1116
558	0	1117
558	1	1118
559	0	1119
559	1	1120
560	0	1121
560	1	1122
561	0	1123
561	1	1124
562	0	1125
562	1	1126
563	0	1127
563	1	1128
564	0	1129
564	1	1130
565	0	1131
565	1	1132
566	0	1133
566	1	1134
567	0	1135
567	1	1136
568	0	1137
568	1	1138
569	0	1139
569	1	1140
570	0	1141
570	1	1142
571	0	1143
571	1	1144
572	0	1145
572	1	1146
573	0	1147
573	1	1148
574	0	1149
574	1	1150
575	0	1151
575	1	1152
576	0	1153
576	1	1154
577	0	1155
577	1	1156
578	0	1157
578	1	1158
579	0	1159
579	1	1160
580	0	1161
580	1	1162
581	0	1163
581	1	1164
582	0	1165
582	1	1166
583	0	1167
583	1	1168
584	0	1169
584	1	1170
585	0	1171
585	1	1172
586	0	1173
586	1	1174
587	0	1175
587	1	1176
588	0	1177
588	1	1178
589	0	1179
589	1	1180
590	0	1181
590	1	1182
591	0	1183
591	1	1184
592	0	1185
592	1	1186
593	0	1187
593	1	1188
594	0	1189
594	1	1190
595	0	1191
595	1	1192
596	0	1193
596	1	1194
597	0	1195
597	1	1196
598	0	1197
598	1	1198
599	0	1199
599	1	1200
600	0	1201
600	1	1202
601	0	1203
601	1	1204
602	0	1205
602	1	1206
603	0	1207
603	1	1208
604	0	1209
604	1	1210
605	0	1211
605	1	1212
606	0	1213
606	1	1214
607	0	1215
607	1	1216
608	0	1217
608	1	1218
609	0	1219
609	1	1220
610	0	1221
610	1	1222
611	0	1223
611	1	1224
612	0	1225
612	1	1226
613	0	1227
613	1	1228
614	0	1229
614	1	1230
615	0	1231
615	1	1232
616	0	1233
616	1	1234
617	0	1235
617	1	1236
618	0	1237
618	1	1238
619	0	1239
619	1	1240
620	0	1241
620	1	1242
621	0	1243
621	1	1244
622	0	1245
622	1	1246
623	0	1247
623	1	1248
624	0	1249
624	1	1250
625	0	1251
625	1	1252
626	0	1253
626	1	1254
627	0	1255
627	1	1256
628	0	1257
628	1	1258
629	0	1259
629	1	1260
630	0	1261
630	1	1262
631	0	1263
631	1	1264
632	0	1265
632	1	1266
633	0	1267
633	1	1268
634	0	1269
634	1	1270
635	0	1271
635	1	1272
636	0	1273
636	1	1274
637	0	1275
637	1	1276
638	0	1277
638	1	1278
639	0	1279
639	1	1280
640	0	1281
640	1	1282
641	0	1283
641	1	1284
642	0	1285
642	1	1286
643	0	1287
643	1	1288
644	0	1289
644	1	1290
645	0	1291
645	1	1292
646	0	1293
646	1	1294
647	0	1295
647	1	1296
648	0	1297
648	1	1298
649	0	1299
649	1	1300
650	0	1301
650	1	1302
651	0	1303
651	1	1304
652	0	1305
652	1	1306
653	0	1307
653	1	1308
654	0	1309
654	1	1310
655	0	1311
655	1	1312
656	0	1313
656	1	1314
657	0	1315
657	1	1316
658	0	1317
658	1	1318
659	0	1319
659	1	1320
660	0	1321
660	1	1322
661	0	1323
661	1	1324
662	0	1325
662	1	1326
663	0	1327
663	1	1328
664	0	1329
664	1	1330
665	0	1331
665	1	1332
666	0	1333
666	1	1334
667	0	1335
667	1	1336
668	0	1337
668	1	1338
669	0	1339
669	1	1340
670	0	1341
670	1	1342
671	0	1343
671	1	1344
672	0	1345
672	1	1346
673	0	1347
673	1	1348
674	0	1349
674	1	1350
675	0	1351
675	1	1352
676	0	1353
676	1	1354
677	0	1355
677	1	1356
678	0	1357
678	1	1358
679	0	1359
679	1	1360
680	0	1361
680	1	1362
681	0	1363
681	1	1364
682	0	1365
682	1	1366
683	0	1367
683	1	1368
684	0	1369
684	1	1370
685	0	1371
685	1	1372
686	0	1373
686	1	1374
687	0	1375
687	1	1376
688	0	1377
688	1	1378
689	0	1379
689	1	1380
690	0	1381
690	1	1382
691	0	1383
691	1	1384
692	0	1385
692	1	1386
693	0	1387
693	1	1388
694	0	1389
694	1	1390
695	0	1391
695	1	1392
696	0	1393
696	1	1394
697	0	1395
697	1	1396
698	0	1397
698	1	1398
699	0	1399
699	1	1400
700	0	1401
700	1	1402
701	0	1403
701	1	1404
702	0	1405
702	1	1406
703	0	1407
703	1	1408
704	0	1409
704	1	1410
705	0	1411
705	1	1412
706	0	1413
706	1	1414
707	0	1415
707	1	1416
708	0	1417
708	1	1418
709	0	1419
709	1	1420
710	0	1421
710	1	1422
711	0	1423
711	1	1424
712	0	1425
712	1	1426
713	0	1427
713	1	1428
714	0	1429
714	1	1430
715	0	1431
715	1	1432
716	0	1433
716	1	1434
717	0	1435
717	1	1436
718	0	1437
718	1	1438
719	0	1439
719	1	1440
720	0	1441
720	1	1442
721	0	1443
721	1	1444
722	0	1445
722	1	1446
723	0	1447
723	1	1448
724	0	1449
724	1	1450
725	0	1451
725	1	1452
726	0	1453
726	1	1454
727	0	1455
727	1	1456
728	0	1457
728	1	1458
729	0	1459
729	1	1460
730	0	1461
730	1	1462
731	0	1463
731	1	1464
732	0	1465
732	1	1466
733	0	1467
733	1	1468
734	0	1469
734	1	1470
735	0	1471
735	1	1472
736	0	1473
736	1	1474
737	0	1475
737	1	1476
738	0	1477
738	1	1478
739	0	1479
739	1	1480
740	0	1481
740	1	1482
741	0	1483
741	1	1484
742	0	1485
742	1	1486
743	0	1487
743	1	1488
744	0	1489
744	1	1490
745	0	1491
745	1	1492
746	0	1493
746	1	1494
747	0	1495
747	1	1496
748	0	1497
748	1	1498
749	0	1499
749	1	1500
750	0	1501
750	1	1502
751	0	1503
751	1	1504
752	0	1505
752	1	1506
753	0	1507
753	1	1508
754	0	1509
754	1	1510
755	0	1511
755	1	1512
756	0	1513
756	1	1514
757	0	1515
757	1	1516
758	0	1517
758	1	1518
759	0	1519
759	1	1520
760	0	1521
760	1	1522
761	0	1523
761	1	1524
762	0	1525
762	1	1526
763	0	1527
763	1	1528
764	0	1529
764	1	1530
765	0	1531
765	1	1532
766	0	1533
766	1	1534
767	0	1535
767	1	1536
768	0	1537
768	1	1538
769	0	1539
769	1	1540
770	0	1541
770	1	1542
771	0	1543
771	1	1544
772	0	1545
772	1	1546
773	0	1547
773	1	1548
774	0	1549
774	1	1550
775	0	1551
775	1	1552
776	0	1553
776	1	1554
777	0	1555
777	1	1556
778	0	1557
778	1	1558
779	0	1559
779	1	1560
780	0	1561
780	1	1562
781	0	1563
781	1	1564
782	0	1565
782	1	1566
783	0	1567
783	1	1568
784	0	1569
784	1	1570
785	0	1571
785	1	1572
786	0	1573
786	1	1574
787	0	1575
787	1	1576
788	0	1577
788	1	1578
789	0	1579
789	1	1580
790	0	1581
790	1	1582
791	0	1583
791	1	1584
792	0	1585
792	1	1586
793	0	1587
793	1	1588
794	0	1589
794	1	1590
795	0	1591
795	1	1592
796	0	1593
796	1	1594
797	0	1595
797	1	1596
798	0	1597
798	1	1598
799	0	1599
799	1	1600
800	0	1601
800	1	1602
801	0	1603
801	1	1604
802	0	1605
802	1	1606
803	0	1607
803	1	1608
804	0	1609
804	1	1610
805	0	1611
805	1	1612
806	0	1613
806	1	1614
807	0	1615
807	1	1616
808	0	1617
808	1	1618
809	0	1619
809	1	1620
810	0	1621
810	1	1622
811	0	1623
811	1	1624
812	0	1625
812	1	1626
813	0	1627
813	1	1628
814	0	1629
814	1	1630
815	0	1631
815	1	1632
816	0	1633
816	1	1634
817	0	1635
817	1	1636
818	0	1637
818	1	1638
819	0	1639
819	1	1640
820	0	1641
820	1	1642
821	0	1643
821	1	1644
822	0	1645
822	1	1646
823	0	1647
823	1	1648
824	0	1649
824	1	1650
825	0	1651
825	1	1652
826	0	1653
826	1	1654
827	0	1655
827	1	1656
828	0	1657
828	1	1658
829	0	1659
829	1	1660
830	0	1661
830	1	1662
831	0	1663
831	1	1664
832	0	1665
832	1	1666
833	0	1667
833	1	1668
834	0	1669
834	1	1670
835	0	1671
835	1	1672
836	0	1673
836	1	1674
837	0	1675
837	1	1676
838	0	1677
838	1	1678
839	0	1679
839	1	1680
840	0	1681
840	1	1682
841	0	1683
841	1	1684
842	0	1685
842	1	1686
843	0	1687
843	1	1688
844	0	1689
844	1	1690
845	0	1691
845	1	1692
846	0	1693
846	1	1694
847	0	1695
847	1	1696
848	0	1697
848	1	1698
849	0	1699
849	1	1700
850	0	1701
850	1	1702
851	0	1703
851	1	1704
852	0	1705
852	1	1706
853	0	1707
853	1	1708
854	0	1709
854	1	1710
855	0	1711
855	1	1712
856	0	1713
856	1	1714
857	0	1715
857	1	1716
858	0	1717
858	1	1718
859	0	1719
859	1	1720
860	0	1721
860	1	1722
861	0	1723
861	1	1724
862	0	1725
862	1	1726
863	0	1727
863	1	1728
864	0	1729
864	1	1730
865	0	1731
865	1	1732
866	0	1733
866	1	1734
867	0	1735
867	1	1736
868	0	1737
868	1	1738
869	0	1739
869	1	1740
870	0	1741
870	1	1742
871	0	1743
871	1	1744
872	0	1745
872	1	1746
873	0	1747
873	1	1748
874	0	1749
874	1	1750
875	0	1751
875	1	1752
876	0	1753
876	1	1754
877	0	1755
877	1	1756
878	0	1757
878	1	1758
879	0	1759
879	1	1760
880	0	1761
880	1	1762
881	0	1763
881	1	1764
882	0	1765
882	1	1766
883	0	1767
883	1	1768
884	0	1769
884	1	1770
885	0	1771
885	1	1772
886	0	1773
886	1	1774
887	0	1775
887	1	1776
888	0	1777
888	1	1778
889	0	1779
889	1	1780
890	0	1781
890	1	1782
891	0	1783
891	1	1784
892	0	1785
892	1	1786
893	0	1787
893	1	1788
894	0	1789
894	1	1790
895	0	1791
895	1	1792
896	0	1793
896	1	1794
897	0	1795
897	1	1796
898	0	1797
898	1	1798
899	0	1799
899	1	1800
900	0	1801
900	1	1802
901	0	1803
901	1	1804
902	0	1805
902	1	1806
903	0	1807
903	1	1808
904	0	1809
904	1	1810
905	0	1811
905	1	1812
906	0	1813
906	1	1814
907	0	1815
907	1	1816
908	0	1817
908	1	1818
909	0	1819
909	1	1820
910	0	1821
910	1	1822
911	0	1823
911	1	1824
912	0	1825
912	1	1826
913	0	1827
913	1	1828
914	0	1829
914	1	1830
915	0	1831
915	1	1832
916	0	1833
916	1	1834
917	0	1835
917	1	1836
918	0	1837
918	1	1838
919	0	1839
919	1	1840
920	0	1841
920	1	1842
921	0	1843
921	1	1844
922	0	1845
922	1	1846
923	0	1847
923	1	1848
924	0	1849
924	1	1850
925	0	1851
925	1	1852
926	0	1853
926	1	1854
927	0	1855
927	1	1856
928	0	1857
928	1	1858
929	0	1859
929	1	1860
930	0	1861
930	1	1862
931	0	1863
931	1	1864
932	0	1865
932	1	1866
933	0	1867
933	1	1868
934	0	1869
934	1	1870
935	0	1871
935	1	1872
936	0	1873
936	1	1874
937	0	1875
937	1	1876
938	0	1877
938	1	1878
939	0	1879
939	1	1880
940	0	1881
940	1	1882
941	0	1883
941	1	1884
942	0	1885
942	1	1886
943	0	1887
943	1	1888
944	0	1889
944	1	1890
945	0	1891
945	1	1892
946	0	1893
946	1	1894
947	0	1895
947	1	1896
948	0	1897
948	1	1898
949	0	1899
949	1	1900
950	0	1901
950	1	1902
951	0	1903
951	1	1904
952	0	1905
952	1	1906
953	0	1907
953	1	1908
954	0	1909
954	1	1910
955	0	1911
955	1	1912
956	0	1913
956	1	1914
957	0	1915
957	1	1916
958	0	1917
958	1	1918
959	0	1919
959	1	1920
960	0	1921
960	1	1922
961	0	1923
961	1	1924
962	0	1925
962	1	1926
963	0	1927
963	1	1928
964	0	1929
964	1	1930
965	0	1931
965	1	1932
966	0	1933
966	1	1934
967	0	1935
967	1	1936
968	0	1937
968	1	1938
969	0	1939
969	1	1940
970	0	1941
970	1	1942
971	0	1943
971	1	1944
972	0	1945
972	1	1946
973	0	1947
973	1	1948
974	0	1949
974	1	1950
975	0	1951
975	1	1952
976	0	1953
976	1	1954
977	0	1955
977	1	1956
978	0	1957
978	1	1958
979	0	1959
979	1	1960
980	0	1961
980	1	1962
981	0	1963
981	1	1964
982	0	1965
982	1	1966
983	0	1967
983	1	1968
984	0	1969
984	1	1970
985	0	1971
985	1	1972
986	0	1973
986	1	1974
987	0	1975
987	1	1976
988	0	1977
988	1	1978
989	0	1979
989	1	1980
990	0	1981
990	1	1982
991	0	1983
991	1	1984
992	0	1985
992	1	1986
993	0	1987
993	1	1988
994	0	1989
994	1	1990
995	0	1991
995	1	1992
996	0	1993
996	1	1994
997	0	1995
997	1	1996
998	0	1997
998	1	1998
999	0	1999
999	1	2000
